State_ID,State_Label,N_Bouts,Duration_Mean_s,Duration_Median_s,Duration_Std_s,Duration_Min_s,Duration_Max_s,Total_Time_s
3,BASELINE,3928,0.021194840461668807,0.016000000000019554,0.007771039626868888,0.016000000000019554,0.09066666666677747,83.25333333343508
6,BASELINE (1),4425,0.01790915254239477,0.016000000000019554,0.004071610449006632,0.016000000000019554,0.09600000000011732,79.24800000009685
4,SOCIAL PLAY,3281,0.023155542009578232,0.021333333333359406,0.008517385541644405,0.016000000000019554,0.11200000000013688,75.97333333342618
5,SOFT BURST (1),3872,0.018458677685972973,0.016000000000019554,0.005278026812195037,0.016000000000019554,0.058666666666738365,71.47200000008735
2,INTENSE BURST,1704,0.03874178403760603,0.021333333333359406,0.07412672671529069,0.016000000000019554,2.3200000000028353,66.01600000008068
7,SCAN BURST,3520,0.01828333333335568,0.016000000000019554,0.004648289030293159,0.016000000000019554,0.058666666666738365,64.35733333341199
1,SOFT BURST,2450,0.02350367346941648,0.021333333333359406,0.008685234433416487,0.016000000000019554,0.058666666666738365,57.584000000070375
0,DEEP REST,3316,0.01679613992764417,0.016000000000019554,0.0027802250564362475,0.016000000000019554,0.053333333333398514,55.69600000006807
